default,student,balance,income
No,No,273.63978799535016,21911.6338748215
No,No,1452.3289801685348,37691.77019170034
No,No,197.32726539734767,24562.11965586299
No,No,262.99511477880463,17822.6133515974
No,Yes,1000.6217678560678,17223.637965174035
No,Yes,130.1477104788379,15174.672979438852
No,No,652.9936791810622,37143.5812264389
No,Yes,199.12709268220556,19913.602502445956
No,Yes,1143.6925780324282,23500.901283927244
No,No,1509.8711307802364,41246.5870119825
No,No,965.2768178004712,37705.24322058483
No,No,1508.2508594189753,43525.05277256416
No,Yes,733.0725123763355,18818.16738209646
No,No,947.8421589850839,37891.03704364221
No,No,652.2027613755392,36348.29623582327
Yes,Yes,1737.5378148733173,20974.034594177563
No,Yes,514.3349872562774,27443.975249874115
No,Yes,977.5893720497673,17637.7341978841
No,No,1082.0743936335575,30627.46169125288
No,No,825.9559446522074,31661.625986106417
No,No,634.2179263825199,38672.74964738518
No,No,1334.1059277835038,43704.43085977788
No,No,919.0775550183964,45315.55745077264
No,Yes,1329.3983510722044,15971.573237000659
No,No,524.380176840498,38020.639923398594
No,No,1173.490791601222,44134.744873303
No,Yes,1076.2335871982148,18096.701481113352
No,No,1242.1103778612642,37980.758366137554
No,Yes,1557.525571427963,17132.31235793301
No,No,257.8976572229525,39477.031856565125
No,No,493.5336750036183,49735.56760520077
No,Yes,1288.4485599570733,21216.962573711226
No,Yes,282.24870631717897,19809.098674888468
No,No,978.6521802748574,25742.11973055962
No,Yes,614.7838594952225,18487.23371183713
No,No,1579.359465436666,50216.571627925325
No,No,217.51241222814008,39616.26024527149
No,No,660.2448419657863,40885.846947371545
No,No,1396.2075147979444,39023.481707526356
No,No,201.80740022198972,71878.77263576751
No,Yes,1006.9691579167034,10364.818533740734
No,Yes,1031.6383609152713,21432.147052672968
No,No,1597.6474018731724,42515.0888693793
No,No,308.00627589523293,37361.775143972205
No,No,680.4518871470916,33192.401795686
No,No,1645.4231795683659,36839.39620806743
No,No,1163.0839040812834,45488.75055865291
No,No,0,30236.456334252067
No,No,0,50805.03658608608
No,Yes,1802.903333557395,21411.423949024917
No,Yes,1382.4382305901916,15680.610493005852
No,No,0,41960.174498434004
No,No,314.4591952954103,40016.475925617124
No,No,1105.4674250656149,32371.401167610213
No,No,0,45642.761935652554
No,No,418.53987043528633,55002.733407478256
No,No,1007.2202963350057,42183.089728973166
No,No,401.7083529724039,51338.21601362987
No,No,1336.96983981619,33148.76864844313
No,Yes,1273.8357763319286,15593.641681044615
No,No,310.1302238833257,37697.22019032822
No,Yes,131.28461051854015,14491.844066494865
No,Yes,1697.7539888311367,19021.067700056363
No,No,408.7729143051852,54206.939212017904
No,Yes,224.33876902346174,18282.216595395617
No,Yes,807.5955718071034,16926.37333507838
No,Yes,380.90510662747977,22042.570014476296
No,No,430.65109417770077,38372.02124667803
No,No,272.8731293471696,44249.67868059014
No,No,452.3726508545731,59429.12314081025
No,No,84.85654884411974,53760.46525685163
No,No,1004.255095316341,36895.86554929395
No,No,0,22431.45354425868
No,No,659.7830852648051,42054.91498895844
No,No,0,44387.57490155982
No,No,1101.1497070940493,18153.84431659453
No,No,791.1822251883193,48206.73175098398
No,Yes,1836.7800864153505,15422.23216319987
No,Yes,918.8288881450912,16110.990462792273
No,No,766.2343793038935,46478.2942569524
No,No,519.3086915991667,42861.93265962317
No,No,658.4636448744154,39242.75541584392
No,No,1151.2036444999599,36468.72449589932
No,Yes,512.3202024714644,24949.621607712397
No,No,838.4370383204118,40903.480686113806
No,Yes,847.4580256422894,16926.350022367656
No,Yes,642.5364897914152,14763.377181595788
No,No,995.3870476317674,44217.685638430215
No,No,62.652948507597785,44440.70548337242
No,No,1075.5701114883964,51370.20970449051
No,No,0,49608.006169277156
No,No,875.2416404294352,52861.74419700023
No,No,1165.8518379947182,48855.50944516283
No,No,304.59922389878216,40785.989177539144
No,Yes,1809.4634684755606,18804.723858406065
No,Yes,728.5435561438678,12475.460734910183
No,Yes,793.8204657021336,19074.031733348063
No,Yes,287.6494892905298,15441.366746810318
No,No,1112.9684006330453,23810.174050036047
No,No,1165.4911381469558,47684.21944974888
No,Yes,1403.163525575499,28207.931671643477
No,Yes,764.6277906742362,26188.06949505082
No,No,236.33846623623788,39260.060190791024
No,Yes,1122.2923859731598,20351.336066759348
No,No,1181.1237485522815,29181.83900499072
No,Yes,1373.0378349524885,19457.609298947158
No,No,741.1930622414114,31104.00444724849
No,No,0,41194.071391509104
No,No,0,56610.23649939189
No,No,1492.6150280614602,46174.69799119558
No,No,1081.063663306512,34138.32374314707
No,No,504.6153594598866,56623.01028995153
No,No,886.7774329950058,43410.38153828703
No,No,343.76880609323206,51626.13569313308
No,Yes,1078.6629629390036,25945.178964287334
No,No,1149.9368560978535,39231.650481063145
No,Yes,711.0304958143779,12685.824859678152
No,No,605.1244321677405,29769.97835004169
No,Yes,1007.5378273116708,16814.29550026519
No,Yes,786.1060238727248,20954.451570762354
No,Yes,568.2949509725133,13286.350495701772
No,No,241.80525216874025,41186.182807213576
No,No,1596.2278075223412,42993.576526292316
No,No,290.2519081526095,46214.15923420205
No,No,500.2221783635973,38991.01248109934
No,No,674.8047169622351,47653.61597853543
No,No,1271.2708123604025,36053.50295030609
No,No,970.9255521989708,46051.86837483652
No,No,1529.143139525353,43125.12328119785
No,No,835.8371832271523,57505.965300425654
No,No,693.7537182710821,36723.448773145574
No,No,643.4095264647656,28660.1401685022
No,No,1427.7184210914788,27425.6749546043
No,No,409.40401999577733,48746.434350369556
No,Yes,1113.2368851926758,19139.2664321704
No,No,82.0884565037652,27357.599930502452
No,No,1190.5362188905008,41630.28283432426
No,No,449.73508583685907,49643.42644166768
No,Yes,450.305390754806,21177.611078259906
No,Yes,1071.5115826473673,11082.062899151722
No,Yes,1000.4158066028447,14071.00853625552
No,Yes,1037.6428669204433,22889.48898158333
No,No,1465.7439312942129,25521.26989248796
No,No,690.800792354134,48140.47133599499
No,No,477.88212195129194,39834.03080745958
No,No,728.8149600612097,17909.581071592707
No,No,914.8810755024374,39789.05544437835
No,No,108.05677583730221,41840.325812412935
No,No,377.19384535777186,41901.847366319096
No,No,359.22574089103597,25243.098480131644
Yes,Yes,1894.1682010356021,28321.684547443583
No,No,1471.7750728723167,32478.04391093355
No,No,1234.4764787318566,31313.374575493195
No,No,1128.7915629400966,29722.17266276679
No,No,986.0818160208196,52009.399645833924
No,No,1315.2252388664674,52556.15383297537
No,No,631.2535066907882,38877.57033245555
No,No,343.2495905312632,58411.67753723878
No,No,1724.369131589846,32610.81033260169
No,No,449.4126862686494,52892.250152274035
No,No,366.7015515033564,60456.117768228476
No,No,357.50662154887044,66404.68311167926
No,No,854.0233345648668,32107.30834191821
No,Yes,768.4472411747274,21497.52888745483
No,No,1516.0653837921943,59194.23920558843
No,No,136.11844027615757,44757.692802710975
No,Yes,1840.217986794999,26480.719266742624
No,No,1276.4892999897957,35122.85361474642
No,No,241.33603107271682,40122.40161717631
No,No,721.0934339215718,41411.14368084597
No,No,114.8844750661076,27365.4222002411
No,No,823.9919882810875,36701.53016685658
Yes,No,1815.7925200064522,31632.58386112983
No,Yes,597.6024870611205,21296.612304263414
No,Yes,1045.3388134994057,29601.403943957906
No,Yes,740.7379512411862,13065.56593589388
No,No,642.5352175611802,34893.785940483
No,Yes,346.21557787824486,17866.528038128374
No,No,4.458938299250349,46970.49642064412
No,Yes,1036.3235141044888,14108.454519621864
No,No,423.4079472898864,40844.341509687096
No,Yes,469.4564151139806,13944.893399420753
No,No,1606.4036750705397,27382.32538895814
No,Yes,776.6064729772107,4755.252190335585
No,No,964.0462534540329,46501.91120117486
No,No,938.6378620819047,39459.767035162535
No,No,815.1740232701931,37946.98139961746
No,No,1309.4057462258272,34469.98017198678
No,No,1054.2221103623895,50900.24255660651
No,No,84.34446631884714,42333.53362808405
No,No,1239.8016990845526,40107.172210423094
No,Yes,100.85075913874641,17315.13019189057
No,No,486.384423514895,53051.72367741998
Yes,No,2124.6713134020647,44520.000102648955
No,No,253.13198215379583,40973.64654381818
Yes,No,1135.0473494721077,48982.22585203804
No,No,414.1340631336588,40877.22645365744
No,No,0,41671.20946102958
No,Yes,732.2642675944837,21986.045453650542
No,No,987.745528266879,40243.620017572386
No,No,1429.3933785086367,31387.700328731014
No,Yes,688.181241721348,18755.95323261807
No,Yes,1082.3914973458864,15175.361214921595
No,Yes,959.8542275913637,18481.752660094135
No,No,1118.789834331314,39111.792335153965
No,No,906.0813598881394,45720.01304272071
No,No,0,38613.62049653076
No,No,561.916178455117,35080.57924382213
No,No,224.17002965040137,33542.30818036346
No,Yes,220.55560838643976,16872.947555781422
No,No,988.1720460731376,49057.04192175365
No,No,415.7682593531604,38425.759499755266
No,Yes,1291.91526301142,17910.064605209467
No,No,1235.8761134541733,35838.77701535878
No,No,1166.2131855367793,36324.678860886575
No,No,661.7606163802053,47169.3568472448
No,No,857.0690531342425,26655.68896537547
No,No,0,33272.15214678073
No,No,1412.238721303172,40785.05976942116
No,No,246.39376404033032,33647.99322528202
No,No,1473.8975636490723,32860.10099244038
No,No,1235.640808838473,53171.29688213408
No,Yes,439.58172662872687,17823.50194284097
No,No,398.42731992933614,37094.56786771755
No,Yes,378.6721748508137,14328.311885511483
No,Yes,514.368265849261,18934.68346758692
Yes,No,1530.3531571461247,30003.81715111585
No,No,690.4383030787726,66807.93629799885
No,No,1820.5404944412714,46251.448688400116
No,Yes,383.6396643441233,17445.18244215904
No,No,64.15479336282749,47969.005108727855
No,No,623.5261189356489,59441.30998135847
No,No,883.1603000995276,27125.90695566564
No,No,765.7724450610485,35122.02737981038
No,No,1719.1692407312337,57866.05876478575
No,No,995.40840887124,40907.49695327051
No,No,1026.194095139639,35685.483734118425
No,No,416.22930967198613,35580.55568875307
No,Yes,817.1214384003109,13152.034126361157
No,No,1530.370017062969,29479.02244928501
No,Yes,867.9046788804199,18949.02734230763
No,No,419.4445698318272,47155.69221777283
No,No,1109.4086156587834,64213.192485268475
No,No,1185.0962709398195,42969.7180869225
No,Yes,1060.2637102621943,15661.409003228957
No,No,0,47935.28319773299
No,Yes,744.1780148443227,20773.62739927198
No,No,1251.2359059004802,43191.31208863859
No,No,685.1975864681136,36015.4188571331
Yes,Yes,1774.6942230577552,20359.506085567093
No,No,0,21809.218509088314
No,No,421.03887196772195,17137.168127771543
No,No,1204.5788413005387,39583.1205263355
No,Yes,513.7976776811624,15540.454383563436
No,No,944.2042461567951,41883.41429883082
No,No,1060.3358600878748,56607.253973199055
No,Yes,1471.5383906550778,14959.661884953293
No,Yes,1246.4371783918045,15756.718246117913
No,No,675.1149519361445,58672.051648908244
No,Yes,1500.2830891979959,16943.029024478576
No,Yes,1453.3097466804943,15183.729218149565
No,No,1555.968070030442,34417.87308261127
No,Yes,602.3064954907263,12927.712802396381
No,No,766.430430038519,39078.79699958947
No,Yes,531.6938027448423,15794.58160613764
No,No,1104.3066232320532,40006.13331351601
No,Yes,827.041305351259,18892.821292327255
No,No,585.7080882593607,43288.400382689484
No,Yes,546.0286640995776,21615.269079322756
No,No,0,34040.312914975766
No,No,1523.372674116251,44603.32637151891
No,Yes,1080.9699962881318,23760.75888321213
No,No,398.77570528356796,40223.90980793873
No,Yes,1777.6856507908878,21573.900017101234
No,Yes,1001.3488862014187,19314.922328545475
No,No,0,28226.55795365604
No,Yes,1325.6249255989997,15880.447149097785
No,No,295.78544276140934,51837.75232564595
No,No,598.4613921235853,44124.26811464359
No,Yes,1220.1776056907022,15308.127071260658
No,No,1064.1477133063513,28192.12588302836
Yes,No,1823.7514257788023,53526.35641094757
No,No,986.1541302595037,48940.49003005223
Yes,No,1166.7985271866805,30367.610856136605
No,No,1164.4764000982948,36997.71897633324
No,No,194.17341662016634,28743.164369277772
No,No,1240.6642503436008,30938.537452735953
No,No,0,44902.92934692532
No,Yes,1.6111755718424092,20837.335463840976
No,Yes,485.0148907238196,23261.330945686663
No,Yes,1176.7894016771984,17632.712103849048
No,No,1288.2850954153664,54666.377446464525
No,Yes,1415.1988225596158,16737.51871142422
No,Yes,1637.2352010873617,16751.169750597808
No,Yes,1000.7405858680182,14689.494679758936
No,No,700.6223878445435,42023.88878287866
No,Yes,584.0812285950117,24440.020350386036
No,Yes,973.9031101957552,21590.034904112435
No,No,204.03024667387228,51108.04496366009
No,No,679.8276668654435,43692.53638560435
No,Yes,991.2328292471875,8926.799451932999
No,No,499.1739193336813,44773.57532827891
No,No,1115.8960083930963,21646.305948146568
No,No,499.81860194085084,31335.96076098436
No,No,189.36223250886258,36706.811967359434
No,No,874.6174203869641,37143.64486786816
No,No,267.4166249547976,24154.50979509219
No,No,1333.6999809429763,44361.62087140467
No,No,797.7426470533046,53398.92858719109
No,Yes,1275.5385645802598,16445.624723891135
No,No,0,47056.19918773346
No,Yes,562.5589368991442,11524.810350099771
No,No,768.8103023663487,47003.44058220462
No,No,388.93546525989734,36932.810119179885
No,Yes,895.4580635401014,23795.551498893183
No,No,1393.3682833123748,38371.97746246433
No,Yes,1277.374386724368,19675.177837098872
No,Yes,1164.6307298699207,17929.652984572178
No,No,1447.0222805793883,37322.71022179596
No,No,915.913590234859,34934.48239353987
No,No,412.25489056191014,37088.212330252296
No,No,1191.4803065890926,30040.57214794639
No,No,196.9384595398002,35488.44888358757
No,No,717.8107678161317,32040.931260213867
No,Yes,140.45562189031443,11179.497859283174
No,No,687.0691307379252,34434.21823406332
No,No,271.9422082180994,27790.06927869725
No,Yes,1511.8941971391207,22794.071051553376
No,No,1569.5182155173197,43024.9706832812
No,No,785.4947084356862,50683.154183506704
No,No,1142.6163070520643,42053.57047314806
No,No,0,50127.18047419219
No,Yes,0,15986.24196929756
No,No,1455.5058367584802,33455.04969445814
No,No,574.1644925041226,44072.06079728072
No,No,943.9512442680142,28353.630014536553
No,No,969.8063054488807,60396.78919109459
No,No,564.9074481127078,35820.88568464264
No,No,1298.484815224867,39143.291924242476
No,No,539.5934291201064,9950.229447162867
No,No,1184.3607232523086,34259.99019862308
No,Yes,1221.971242905945,17916.856089488778
No,No,523.7088979014105,48091.744530965814
No,No,801.6399094197767,37441.79211629306
No,Yes,948.7479183886163,14297.619048551254
No,Yes,1119.2025256169563,20619.50975308254
Yes,Yes,1665.708320147325,21024.271648429563
No,No,174.93548498057407,55044.37007450053
No,No,0,41239.02051039572
No,Yes,892.3838609041444,17841.52269978734
No,No,675.3767262913622,36921.57595612194
No,Yes,1308.0245881207215,17353.860421118225
No,No,1164.1042704839258,40167.02331288994
No,Yes,1055.0173272153352,24188.049749323403
Yes,Yes,1013.2168863816146,19651.261793643203
No,No,592.0451816113534,39064.99448020699
No,No,927.4686849674341,44308.282324470936
No,No,417.5384553744464,31730.866601925034
No,No,1072.5727744748078,38483.46172308186
No,No,869.8087826651996,49312.506489327636
No,No,390.9808235428151,47083.43149729527
No,No,855.42637484694,48653.58255861349
No,No,601.4172905396825,41490.61584441973
Yes,Yes,1789.4774747937563,17667.782220271267
No,Yes,1695.3595856563375,9582.941897122115
No,Yes,1101.1580897369242,13142.181487975657
No,Yes,995.3471118407363,11690.741258195076
No,No,483.4158516110213,53873.51265365707
Yes,No,1757.7384994783306,51991.46349411098
No,No,684.9062972151596,14756.998352547707
No,No,976.2895423880243,35909.43828581898
No,No,1556.4919279676808,49669.66887316815
No,Yes,811.0466953907028,21263.09914049142
No,Yes,1435.1812639282077,11346.841867294013
No,No,606.7423433024643,44994.5558492173
No,No,37.99253638254072,48739.83538100403
No,Yes,1277.8948999107636,20649.929986845207
No,No,371.01012781754207,15702.707083035897
No,No,1558.8838618393984,37489.72211449302
No,No,947.8137894552619,42094.47015360647
No,Yes,1534.8537346148196,21678.35096533127
No,Yes,777.6427309213705,18190.645274986975
No,Yes,878.5420645010408,17496.741482195568
No,No,0,51226.761610664325
No,Yes,717.3391896209705,18382.18719336499
No,Yes,1218.649211976617,19206.133463742502
No,No,982.381607125144,29157.292271083305
No,Yes,1533.8989857127417,10488.412601072563
No,Yes,408.5629744477578,18471.774326669194
No,No,1997.1728097979992,50273.601034761676
No,No,0,45380.656763061896
No,Yes,1775.1815372389126,20385.87352339011
No,Yes,1329.1988422159416,23184.015548533567
No,No,459.4239212565489,49958.75680046399
No,No,1043.390338398453,45309.948966925294
No,No,0,47556.301251944795
No,No,423.43047377069064,46000.79667758682
No,No,1216.4515095543343,53639.846827384325
No,No,884.6606715500523,35324.02021723275
No,No,687.1568292760066,26902.702589659657
No,Yes,884.3118998567188,17542.919673179375
No,No,686.8698759980547,32359.337455101944
No,No,262.7913361865317,28974.750549096763
No,Yes,819.0310646896316,22092.722303739516
No,Yes,1137.4210849274884,16177.27290877375
No,No,1194.205724995947,45588.18068797902
No,No,1621.2453746927308,38590.89809166545
No,No,150.1427054776575,38610.377314168465
No,No,201.55839942573118,27924.846563072642
Yes,Yes,1936.0618624887827,13377.828841161558
No,Yes,801.0497163255997,14679.833443884785
No,Yes,1513.5415684383868,23556.690503706166
No,No,994.199964316657,52689.539431875615
No,No,798.0820907359148,38080.96234051067
No,No,670.4225823342022,53666.19233879355
No,No,529.1890784656864,50195.11300660619
No,No,71.57768976139937,61588.254502249736
No,Yes,721.5173196588926,18310.945522360213
No,No,1264.875626447007,44359.06061515269
No,No,539.0777208257412,36275.45572326923
No,No,228.51185111492146,57232.26855876951
No,Yes,733.8470899363207,16400.128344527904
No,No,923.6855830862621,38403.010621817426
No,No,894.1683199920392,42212.4458263685
No,No,1650.896018801509,43478.12820674198
No,Yes,11.395568215431467,19387.92064390895
No,No,493.76490991358526,51518.05524526638
No,No,239.19336626567645,33743.22655248856
No,Yes,1867.5522683193676,16650.041762766297
No,No,272.61566171553517,55449.338640640206
No,No,1476.4789326942682,50701.84531542186
No,No,1324.198769159417,10892.329155093284
No,No,970.8164382164239,35835.355080430214
No,Yes,1017.6671197807067,13553.09142624003
No,Yes,1183.6929502387115,13081.66106328497
No,No,182.62805993734594,31623.936445773325
No,Yes,1402.310569825119,21566.556875544105
No,Yes,1418.3886496303064,12788.719027695957
No,No,0,34227.94713936503
No,Yes,1243.3441019384616,23634.748575094938
No,Yes,673.3272479305745,14431.459486687332
No,No,1347.7808496563948,29345.95821333475
No,No,473.9614391256989,35133.07040731268
No,No,975.1985122994753,30573.25805457398
No,No,1137.0398987287365,49810.899992871695
No,No,266.7593210080818,25864.93902918142
No,No,1257.0552216859442,34045.00882472422
No,Yes,1110.4538230089925,14965.437385384657
No,Yes,1317.9262579595033,14070.167064081515
No,Yes,1292.4473161094716,8231.037423273354
No,Yes,502.898638357521,15153.965762644957
No,No,1125.3020934574492,33408.66034292123
No,No,901.3177479096795,43242.61208683003
No,No,1037.6006368656394,40415.822982235935
No,No,550.6243941384564,19106.26578965554
No,No,1433.1835478950838,41744.315076777595
No,No,414.85756244206436,38030.82461653941
No,Yes,932.487404912021,14950.09473498978
No,Yes,851.7297296400483,14726.37601940684
No,No,927.1659182198966,33781.815105111724
No,No,1153.3318961114087,37936.08707650892
No,No,182.7419948786037,32359.20921262121
No,No,521.7367279786725,28401.497456106823
No,Yes,794.137787843789,15721.799659196153
No,No,528.4044347210701,41066.73190257509
No,No,1143.4313794028878,35773.401845950095
No,No,1286.537232504155,46337.12389330818
No,No,366.20488815102465,30631.963112847334
No,No,772.5312696747915,23222.739765442875
No,No,739.8597477367017,30853.293085104473
No,Yes,482.3251508849489,30588.030239523127
No,No,1202.316722147535,49914.52203913558
No,Yes,656.379056976585,26578.883557205812
No,Yes,212.0421828830389,16179.307754022908
No,No,695.3708301292867,31779.396669570233
No,No,529.2506047452785,35704.4939350781
No,No,1731.6045277707667,58075.943688070605
No,No,505.01512811159387,43658.81314404403
No,No,1610.086987666618,40498.99810748186
No,No,273.44697235470755,52492.749823247796
No,Yes,1470.3308342629734,15752.681792167054
No,No,1394.7958191952757,26074.9343643672
No,No,137.72461665681328,44747.32768364554
No,No,558.3205401802683,38014.76009909683
No,Yes,1255.4992145423453,16703.017367649572
No,No,1102.418242060161,23218.083804083937
No,No,405.38804384492016,28493.350721898358
No,Yes,1256.6148700080819,22493.501261112346
No,No,1032.1851777207949,46541.64946905022
No,Yes,1458.8934615227226,21186.562955354406
No,No,708.5797949835887,21728.820197182882
No,Yes,397.5424884519605,22710.865740132085
Yes,No,1456.9639304402872,49054.193888312264
No,Yes,1215.643468020201,16403.685764776943
No,No,951.6202259636676,41689.56837297338
No,Yes,993.8172665905003,12531.025500545587
No,No,535.5848146115882,51971.705629176075
No,No,361.742665529608,54071.34055857663
No,Yes,1510.7478118242693,13390.92000054607
No,No,368.80072862684295,34526.03536891623
No,Yes,1595.906800156778,23308.136284846347
No,No,1078.4834600626189,40944.26978390834
No,No,911.1320578805041,31265.21771348489
No,No,748.6520803962941,40612.21575919736
No,Yes,731.9706112702718,13593.14051098795
No,No,1184.2104948419199,38409.535511404065
No,No,835.6564355114001,44234.17038604375
No,Yes,1506.8604725371292,14914.823356410412
No,No,959.0214601726775,46133.1342729851
No,No,456.763657699437,50160.63369554491
No,No,357.5921566996814,48565.01770831656
No,No,741.4301589899826,32951.17935518565
Yes,No,1804.190504538486,23096.08436408868
No,No,331.4070861369634,20588.17187106207
No,No,1029.7868613789867,69547.43694602244
No,No,138.58858667178288,38437.99188724606
No,Yes,1275.550632723641,15887.468486777369
No,No,705.1135859937528,47752.15922987607
No,Yes,978.2369035217637,15073.787850265617
No,No,363.9940646225906,38110.44311119258
No,No,567.9170514097702,28875.521805244913
No,No,363.94146251625125,46155.53922000762
No,No,0,36581.803899346174
No,No,460.2344394190496,47305.21604007126
No,No,1253.7734120063083,28153.014056745906
No,No,389.05532779663884,22581.62365280525
No,No,56.42071165269351,54217.338245863364
No,No,1056.824419928305,37994.96954792561
No,Yes,1280.4184484249206,16310.905526913288
No,Yes,905.5657991862853,24032.800547379586
No,No,1056.6624843643901,39255.76330938096
No,Yes,1035.9661070391967,30531.61310736672
No,No,1491.6405870678955,61096.49217504451
No,No,89.33404766872877,36515.98159190351
No,No,0,34925.365410100756
No,No,800.7055932689758,36314.436331389814
No,No,661.4258875515563,55591.55702508985
No,No,410.935624537375,39076.27282282478
No,No,815.2441830953146,26231.465406866788
No,No,699.7625587737946,32881.30451472774
No,Yes,1153.6049981538351,19224.975229841857
No,Yes,1457.858844698993,17365.566715812838
No,No,0,47895.80491720294
No,No,1084.9099232623114,15981.68908527256
No,No,312.1276970202771,37743.50812251876
No,No,577.5319563791481,22111.866911328503
No,No,1184.2120147374217,34990.580607317555
No,No,265.29584843851325,45828.01884991325
No,No,595.0659733981861,29842.88604990331
No,No,860.0282429225841,56687.143538562814
No,No,686.3844319312891,28953.270326194404
No,No,977.3215555335341,35296.28140997446
No,No,686.1632948073168,33190.42712908676
No,No,1682.2018561614254,36366.991291239436
No,No,38.375924580408764,33579.35622506158
No,Yes,1579.0709772123464,21101.20461265268
No,No,752.4261090730269,32539.64501016498
No,No,577.1319969195274,43616.096232288175
No,No,1004.532903507807,59403.93000956785
No,No,1050.204097043657,34803.53376375293
No,No,670.0082484244738,35919.79676942361
No,No,1408.176119036535,47496.16431043494
No,No,992.9635256908134,45540.44568022513
No,No,0,36708.357340523326
No,Yes,1335.1313235084995,17044.365397031812
No,No,646.1576679919416,45696.83161198724
No,No,535.8972416733124,43917.56869624603
No,No,516.3590417954441,25891.759648320294
No,No,607.4312695347357,34541.30200438441
No,No,911.9315441514345,40503.00397924503
No,No,250.98882035962345,33568.53155486612
No,No,1032.2032697247191,41673.73415388793
No,No,776.1888729586999,34140.980393126934
No,No,1422.0184875757648,38224.031521497156
No,Yes,420.25706390901655,24703.99804910557
No,No,1324.2966707734622,46875.39426569652
No,No,407.32153816403184,38285.414914109446
No,Yes,786.9150381338688,12881.68932942111
No,Yes,819.7277126216388,10175.309953929278
No,Yes,1318.5777353194771,18042.017614266588
No,No,1015.6148374840177,43218.794375242986
No,Yes,1204.5496303076634,19058.98454298348
No,Yes,1534.394883638399,19592.109386660486
No,No,304.07795330073736,47196.07646750983
No,No,434.70486400389734,48898.37011634109
No,Yes,326.4386247592388,21109.431814815245
No,No,0,54901.82221343246
No,No,1252.6214972067787,27295.51792746137
No,Yes,1353.4930298696138,16727.663724427104
No,No,311.21276745246485,51257.87428908461
No,No,718.3511021303624,50765.89263327388
No,Yes,865.9063158484383,18064.24398729398
No,No,452.3679122903754,29254.871015807497
No,No,692.1552339933096,37592.260851600375
Yes,No,2040.5901710559697,50930.91078592454
No,No,230.8689248449142,32798.78259148451
No,No,293.1847728536383,35390.28759671216
No,No,912.048721941633,43486.95708064179
No,No,0,47019.66322644322
No,No,192.62746293450766,38042.01838838033
No,Yes,335.83411857617216,21759.870269695202
No,No,149.0244884390113,33398.462367041546
No,Yes,725.5724194551868,9019.54551235871
No,Yes,850.3864062387161,6389.070569448822
No,Yes,1106.1072009412092,9610.503423196757
No,No,570.9163985046191,46569.16772651881
No,No,1021.2796000374283,44718.40772350028
No,Yes,535.686020138973,11019.606930876038
No,Yes,974.0143848705279,20108.103584149714
No,Yes,385.6982623149895,18352.43625181627
No,No,149.35777953270235,52310.411526542484
No,No,1229.5203015588538,59755.03012438907
No,No,0,52632.329893543625
No,Yes,1401.0731910562988,21811.268249446824
No,No,819.0485491674533,61602.636671084285
No,No,803.5700674105464,45353.970680411985
No,No,622.9295073871783,48874.55576804608
No,No,149.82255002804163,33948.8662896245
No,No,690.3409421952939,29924.229458692964
No,Yes,180.62012803649702,20975.56049510226
No,No,302.3999089227793,32048.742163093637
No,No,17.031680010564287,24492.213481610266
No,Yes,129.18435700253337,20570.854199630237
No,No,866.0284363679901,38363.42163471179
No,No,983.619015796229,24666.682832899794
No,No,635.7076076126435,26084.69604914719
Yes,No,1547.9954447503137,37524.25352719781
No,No,986.40061892638,45430.47220894232
No,Yes,878.1490054834143,18414.57006784252
No,No,826.960124205594,61365.44432423815
No,No,593.0602869043821,47787.59592263676
No,No,926.4896733037449,49919.967294197304
No,Yes,770.2905437089653,22114.718259262772
No,No,883.9070730447844,41668.10620215134
No,Yes,403.34705346585133,19690.34551027081
No,Yes,775.5892326047758,17030.578853564602
No,No,728.1868975427658,52515.06754861597
No,No,316.5638722242297,30293.963332072584
No,No,682.4396607805833,17992.971178187505
No,Yes,871.8152194741976,9788.571260168335
No,No,30.824450098848843,35960.60601923275
No,No,269.29014129506584,43778.73288062819
No,No,642.2562314126376,29223.995344631745
No,No,1153.3292507773992,17598.434027450236
No,No,837.3284070150191,61950.80300107271
No,Yes,636.8978227201021,18620.23895161821
No,Yes,326.39124338721376,16988.923303541036
No,No,829.5475974922681,39717.53760880774
No,No,1177.8150695638133,32294.54565106907
Yes,Yes,1233.44589515108,12586.478190962342
No,No,568.6664470370304,45186.97593500424
No,No,177.01440112922774,37553.80181219169
No,No,479.0423789903558,37255.880334280424
No,Yes,882.9774249216897,8833.668595745215
No,No,1049.0041180158714,34088.16978946714
No,No,270.22433286183104,49128.037144413895
No,No,687.3063969769955,24563.757675725836
No,No,1105.8902375259588,35450.72726531535
No,Yes,793.3474509487068,11495.39314197446
No,No,708.8374817610845,55675.75986357127
No,No,673.7476812258984,25013.063140256054
No,Yes,1426.0141773648436,20779.67893409722
No,No,401.5035397374042,25010.800091163925
No,Yes,285.6496185973457,26874.75458489031
No,No,1066.2965578944459,42247.77855010887
No,No,102.2583724269391,23476.745356329768
No,No,837.7526212936083,31017.901135794702
No,No,0,25603.53325837844
No,Yes,697.248632586975,25730.91758262384
No,No,459.1014230020253,45043.66640055832
No,No,444.28140012986614,56881.20656649728
No,No,526.4708649971687,44241.565615351035
No,No,1278.4299721182579,25590.65652486319
Yes,No,1698.8261424954294,27374.887515693164
No,No,2058.7847807430535,55021.55180215448
No,Yes,1827.1349499216522,19616.009731542763
Yes,No,2054.4525274595185,37366.76505077858
No,Yes,973.2644799972022,16984.610755720467
